Gender,Height,Weight,Height in cm,Weight in Kg,BMI
Female,61.95376528,139.4803452,157.36,62.77,25.35
Female,64.7363556,137.7708322,164.43,62.00,22.93
Female,57.2330564,99.37128426,145.37,44.72,21.16
Female,66.00168521,155.1049254,167.64,69.80,24.83
Female,66.03555149,151.8734428,167.73,68.34,24.29
Female,66.12449617,162.7303814,167.96,73.23,25.96
Female,59.8735563,107.6376075,152.08,48.44,20.94
Female,64.25806779,122.9372349,163.22,55.32,20.77
Female,64.52327413,146.60298,163.89,65.97,24.56
Female,70.3985174,167.5424113,178.81,75.39,23.58
Female,67.68360696,151.2800536,171.92,68.08,23.03
Female,60.9794599,108.4691694,154.89,48.81,20.35
Female,64.96195881,113.7269679,165.00,51.18,18.80
Female,62.82604224,129.2867565,159.58,58.18,22.85
Female,63.18396275,127.1771207,160.49,57.23,22.22
Female,64.94343596,136.6638694,164.96,61.50,22.60
Female,62.68425202,124.4400256,159.22,56.00,22.09
Female,64.82696014,152.0794508,164.66,68.44,25.24
Female,63.74076247,134.1117682,161.90,60.35,23.02
Female,69.8222337,174.6673875,177.35,78.60,24.99
Female,63.33567146,126.6973673,160.87,57.01,22.03
Female,65.79992246,142.1464379,167.13,63.97,22.90
Female,61.83709682,136.773826,157.07,61.55,24.95
Female,59.54889462,118.8603232,151.25,53.49,23.38
Female,62.12665483,114.1428986,157.80,51.36,20.63
Female,65.32486963,145.5210606,165.93,65.48,23.79
Female,66.61444226,155.888981,169.20,70.15,24.50
Female,63.73462319,146.9717235,161.89,66.14,25.24
Female,60.16414723,120.2445265,152.82,54.11,23.17
Female,65.69338372,151.9871058,166.86,68.39,24.56
Female,64.39091597,138.4717769,163.55,62.31,23.29
Female,65.34376918,128.240548,165.97,57.71,20.95
Female,66.28486338,154.8851424,168.36,69.70,24.59
Female,64.14063297,134.4593377,162.92,60.51,22.80
Female,64.88991873,134.2799488,164.82,60.43,22.24
Female,64.70056981,146.402677,164.34,65.88,24.39
Female,59.90884476,94.56369747,152.17,42.55,18.38
Female,62.43355542,124.2861434,158.58,55.93,22.24
Female,64.77274561,143.4454504,164.52,64.55,23.85
Female,62.90614492,104.0504802,159.78,46.82,18.34
Female,62.26384004,124.0342733,158.15,55.82,22.32
Female,66.0386898,142.7557792,167.74,64.24,22.83
Female,69.21120218,147.0493817,175.80,66.17,21.41
Female,61.31956624,107.4642254,155.75,48.36,19.93
Female,60.08100686,123.7760181,152.61,55.70,23.92
Female,68.98557945,152.9571484,175.22,68.83,22.42
Female,61.79265733,107.4550663,156.95,48.35,19.63
Female,62.90762993,141.2166278,159.79,63.55,24.89
Female,64.60023214,130.6571309,164.08,58.80,21.84
Female,60.51843955,139.7606168,153.72,62.89,26.62
Female,66.9239918,155.7581336,169.99,70.09,24.26
Female,63.06759488,133.6593936,160.19,60.15,23.44
Female,65.53251023,120.8474285,166.45,54.38,19.63
Female,65.01785721,147.0991056,165.15,66.19,24.27
Female,60.35043688,108.2775721,153.29,48.72,20.74
Female,66.17068187,154.5147159,168.07,69.53,24.61
Female,68.09092787,161.5539102,172.95,72.70,24.30
Female,63.79048362,154.2266927,162.03,69.40,26.44
Female,61.89470314,129.5627728,157.21,58.30,23.59
Female,65.71617654,157.691151,166.92,70.96,25.47
Female,64.94103088,141.539367,164.95,63.69,23.41
Female,62.56434633,123.5541758,158.91,55.60,22.02
Female,64.07225206,166.5731251,162.74,74.96,28.30
Female,64.64428751,143.0154192,164.20,64.36,23.87
Female,62.28367091,132.5764184,158.20,59.66,23.84
Female,68.07027816,164.367595,172.90,73.97,24.74
Female,60.00065715,95.62563818,152.40,43.03,18.53
Female,61.69154423,118.2019712,156.70,53.19,21.66
Female,69.80481696,174.0274594,177.30,78.31,24.91
Female,63.57711788,126.5251398,161.49,56.94,21.83
Female,63.50346703,152.6992465,161.30,68.71,26.41
Female,62.49984301,132.561613,158.75,59.65,23.67
Female,59.40834134,101.2172026,150.90,45.55,20.00
Female,60.57531491,99.28629808,153.86,44.68,18.87
Female,67.05391646,160.9433109,170.32,72.42,24.97
Female,64.2688204,148.2465952,163.24,66.71,25.03
Female,66.13613061,151.8146478,167.99,68.32,24.21
Female,64.31120561,138.8174294,163.35,62.47,23.41
Female,62.83469784,132.4191838,159.60,59.59,23.39
Female,60.71832443,124.4344068,154.22,56.00,23.54
Female,65.28925911,140.0554828,165.83,63.02,22.92
Female,61.81298502,137.3382343,157.00,61.80,25.07
Female,60.98098369,132.2185416,154.89,59.50,24.80
Female,65.39449752,146.2095951,166.10,65.79,23.85
Female,65.26839137,164.043947,165.78,73.82,26.86
Female,65.12674824,142.3834652,165.42,64.07,23.41
Female,63.49964734,123.5860792,161.29,55.61,21.38
Female,63.00872527,127.54175,160.04,57.39,22.41
Female,61.84938402,122.4130208,157.10,55.09,22.32
Female,61.08267692,141.503098,155.15,63.68,26.45
Female,66.41315594,167.723492,168.69,75.48,26.52
Female,69.72927319,187.7853195,177.11,84.50,26.94
Female,67.43102863,148.6237882,171.27,66.88,22.80
Female,64.45307988,134.5505092,163.71,60.55,22.59
Female,64.53899481,141.1068879,163.93,63.50,23.63
Female,60.45190618,122.1551849,153.55,54.97,23.32
Female,64.83094264,156.9543765,164.67,70.63,26.05
Female,64.15349224,133.601933,162.95,60.12,22.64
Female,69.6109083,167.7386967,176.81,75.48,24.14
Female,60.74139577,118.4187281,154.28,53.29,22.39
Female,65.52424715,144.4641046,166.43,65.01,23.47
Female,66.12120307,144.9394305,167.95,65.22,23.12
Female,61.08432705,117.9875697,155.15,53.09,22.06
Female,63.69215661,136.8928898,161.78,61.60,23.54
Female,63.98349397,141.4799386,162.52,63.67,24.10
Female,66.73954248,148.5616067,169.52,66.85,23.26
Female,64.1200342,142.0538836,162.86,63.92,24.10
Female,64.7708441,142.8354164,164.52,64.28,23.75
Female,62.80406817,129.1476726,159.52,58.12,22.84
Female,64.50677096,134.9976903,163.85,60.75,22.63
Female,64.14782409,148.6451194,162.94,66.89,25.20
Female,60.32048442,114.777134,153.21,51.65,22.00
Female,62.18768065,124.6068736,157.96,56.07,22.47
Female,66.91528563,168.667906,169.96,75.90,26.27
Female,63.94648267,135.0374954,162.42,60.77,23.03
Female,64.79055112,142.5334151,164.57,64.14,23.68
Female,65.01331835,134.5291923,165.13,60.54,22.20
Female,64.81501948,135.9654449,164.63,61.18,22.57
Female,64.8860512,152.8669335,164.81,68.79,25.33
Female,63.1308135,141.9141627,160.35,63.86,24.84
Female,65.33201383,144.8066197,165.94,65.16,23.66
Female,62.27545059,145.9923778,158.18,65.70,26.26
Female,61.15261826,115.2448885,155.33,51.86,21.49
Female,63.3380151,143.708623,160.88,64.67,24.99
Female,61.54253256,118.037046,156.32,53.12,21.74
Female,64.63749296,133.3795459,164.18,60.02,22.27
Female,67.3208245,153.5222603,170.99,69.09,23.63
Female,65.65827642,139.4585873,166.77,62.76,22.56
Female,66.4207334,143.8743303,168.71,64.74,22.75
Female,63.24594815,121.0160911,160.64,54.46,21.10
Female,64.07346612,125.5400562,162.75,56.49,21.33
Female,62.29382852,133.0204354,158.23,59.86,23.91
Female,61.62105661,108.7981989,156.52,48.96,19.99
Female,63.53977281,130.2797141,161.39,58.63,22.51
Female,62.61528123,117.439002,159.04,52.85,20.89
Female,62.21096286,136.3546327,158.02,61.36,24.57
Female,59.533643,114.152351,151.22,51.37,22.46
Female,63.21422069,126.0267209,160.56,56.71,22.00
Female,64.32570529,155.5307139,163.39,69.99,26.22
Female,68.67843313,163.88945,174.44,73.75,24.24
Female,64.58950082,150.2059868,164.06,67.59,25.11
Female,63.57784858,120.6841289,161.49,54.31,20.82
Female,60.90012218,117.1695591,154.69,52.73,22.04
Female,63.99852391,149.3647828,162.56,67.21,25.44
Female,65.70657968,149.7158225,166.89,67.37,24.19
Female,64.0414419,141.8868021,162.67,63.85,24.13
Female,58.75737097,111.6573404,149.24,50.25,22.56
Female,59.89389382,116.7595601,152.13,52.54,22.70
Female,66.55979641,162.676838,169.06,73.20,25.61
Female,61.66236713,122.7087891,156.62,55.22,22.51
Female,62.13408192,132.3154569,157.82,59.54,23.91
Female,61.31828438,97.10750426,155.75,43.70,18.01
Female,70.1759547,182.1338057,178.25,81.96,25.80
Female,62.15730437,128.958407,157.88,58.03,23.28
Female,65.12540742,140.3763356,165.42,63.17,23.09
Female,64.16181757,157.9090287,162.97,71.06,26.75
Female,59.54768085,107.8537915,151.25,48.53,21.22
Female,58.99628681,107.839015,149.85,48.53,21.61
Female,66.17869772,151.8282793,168.09,68.32,24.18
Female,63.65396413,127.8416257,161.68,57.53,22.01
Female,62.01581113,133.6528299,157.52,60.14,24.24
Female,63.71669152,143.7589916,161.84,64.69,24.70
Female,66.11116557,139.2350287,167.92,62.66,22.22
Female,65.10961448,136.9323013,165.38,61.62,22.53
Female,58.18714107,104.4723822,147.80,47.01,21.52
Female,62.30830097,120.6710095,158.26,54.30,21.68
Female,63.82543801,134.2480571,162.12,60.41,22.99
Female,63.98645568,146.3033811,162.53,65.84,24.92
Female,61.81025904,132.5225161,157.00,59.64,24.19
Female,65.04699744,140.8232286,165.22,63.37,23.21
Female,66.94719805,154.7824789,170.05,69.65,24.09
Female,68.31690564,160.443183,173.52,72.20,23.98
Female,65.09677602,152.4161982,165.35,68.59,25.09
Female,71.07045123,182.0835803,180.52,81.94,25.14
Female,69.14094554,186.7979319,175.62,84.06,27.26
Female,62.21859931,130.0123363,158.04,58.51,23.43
Female,62.84080089,129.2506703,159.62,58.16,22.83
Female,67.22512136,158.524337,170.75,71.34,24.47
Female,60.2705739,121.6474204,153.09,54.74,23.36
Female,62.9507926,141.9100543,159.90,63.86,24.98
Female,68.99974586,179.6408362,175.26,80.84,26.32
Female,63.50479854,129.3192543,161.30,58.19,22.37
Female,62.55373137,132.006233,158.89,59.40,23.53
Female,63.94486748,137.8376375,162.42,62.03,23.51
Female,67.0228198,159.2438015,170.24,71.66,24.73
Female,64.68020759,151.7577754,164.29,68.29,25.30
Female,60.03556122,112.9526252,152.49,50.83,21.86
Female,59.46425906,111.7105182,151.04,50.27,22.04
Female,67.53917353,138.5227892,171.55,62.34,21.18
Female,61.77330539,112.2673005,156.90,50.52,20.52
Female,63.54888769,135.8149239,161.41,61.12,23.46
Female,65.76112678,170.8689394,167.03,76.89,27.56
Female,69.18008131,165.2566267,175.72,74.37,24.08
Female,64.79870466,143.8262648,164.59,64.72,23.89
Female,67.20063052,160.8998382,170.69,72.40,24.85
Female,61.62310303,112.5434239,156.52,50.64,20.67
Female,66.01483354,161.1071678,167.68,72.50,25.79
Female,61.33451019,114.7185636,155.79,51.62,21.27
Female,61.61019345,112.0776153,156.49,50.43,20.59
Female,66.22779232,156.1663533,168.22,70.27,24.83
Female,62.19386263,132.0601569,157.97,59.43,23.81
Female,64.15288478,151.2755329,162.95,68.07,25.64
Female,58.89247364,104.4234622,149.59,46.99,21.00
Female,64.29813413,149.1907378,163.32,67.14,25.17
Female,67.55560987,170.8553198,171.59,76.88,26.11
Female,61.38949064,139.105837,155.93,62.60,25.75
Female,65.8604389,140.3829979,167.29,63.17,22.57
Female,61.10363728,111.5743769,155.20,50.21,20.84
Female,66.04248768,133.9443605,167.75,60.27,21.42
Female,62.02298967,125.5070804,157.54,56.48,22.76
Female,64.27404454,145.8963251,163.26,65.65,24.63
Female,59.75844451,119.1647427,151.79,53.62,23.28
Female,62.7814677,125.8231873,159.46,56.62,22.27
Female,61.52887955,128.6434642,156.28,57.89,23.70
Female,63.9056158,136.8524131,162.32,61.58,23.37
Female,64.89215213,146.6103039,164.83,65.97,24.28
Female,61.80240401,114.882858,156.98,51.70,20.98
Female,69.09976762,174.7085617,175.51,78.62,25.52
Female,64.98313319,144.2591727,165.06,64.92,23.83
Female,62.32305778,125.5560715,158.30,56.50,22.55
Female,65.32277079,146.7524518,165.92,66.04,23.99
Female,64.23442008,137.509553,163.16,61.88,23.25
Female,61.32334679,119.7581615,155.76,53.89,22.21
Female,58.15588831,95.67887158,147.72,43.06,19.73
Female,62.59427026,123.7399853,158.99,55.68,22.03
Female,64.67840854,123.010507,164.28,55.35,20.51
Female,63.9575827,118.8929568,162.45,53.50,20.27
Female,67.67080158,155.4939116,171.88,69.97,23.68
Female,63.6358284,125.5040721,161.64,56.48,21.62
Female,62.56500845,144.7249473,158.92,65.13,25.79
Female,67.89565929,153.4364809,172.45,69.05,23.22
Female,67.95365816,167.0901258,172.60,75.19,25.24
Female,65.03699043,147.8703567,165.19,66.54,24.38
Female,59.83856884,106.358333,151.99,47.86,20.72
Female,66.39434347,160.4938721,168.64,72.22,25.39
Female,65.34906623,156.8782872,165.99,70.60,25.62
Female,64.39247927,143.6200907,163.56,64.63,24.16
Female,65.50869485,164.4427784,166.39,74.00,26.73
Female,65.17483769,129.0272675,165.54,58.06,21.19
Female,63.17474158,133.6859136,160.46,60.16,23.36
Female,64.83953088,153.5728629,164.69,69.11,25.48
Female,60.29546059,116.1259579,153.15,52.26,22.28
Female,59.81591064,130.9570276,151.93,58.93,25.53
Female,63.16703057,129.6709092,160.44,58.35,22.67
Female,64.28518164,155.2528605,163.28,69.86,26.20
Female,62.63831558,136.1002394,159.10,61.25,24.19
Female,65.65413385,138.10434,166.76,62.15,22.35
Female,59.53116237,124.8095709,151.21,56.16,24.56
Female,66.49546668,164.9268162,168.90,74.22,26.02
Female,60.54259479,134.7134284,153.78,60.62,25.64
Female,61.5759337,121.6484397,156.40,54.74,22.38
Female,65.48763998,146.0601563,166.34,65.73,23.76
Female,63.11305768,138.4514985,160.31,62.30,24.24
Female,64.991478,143.6789405,165.08,64.66,23.73
Female,64.90469463,150.1711239,164.86,67.58,24.86
Female,67.60229408,152.3650162,171.71,68.56,23.25
Female,59.26444654,117.3937021,150.53,52.83,23.31
Female,62.21492301,132.5551932,158.03,59.65,23.89
Female,61.66022727,120.9917166,156.62,54.45,22.20
Female,60.48394565,110.5654974,153.63,49.75,21.08
Female,63.42337153,129.921671,161.10,58.46,22.53
Female,65.58405676,155.9426708,166.58,70.17,25.29
Female,67.42997138,151.6784055,171.27,68.26,23.27
Female,60.92179087,131.2537378,154.74,59.06,24.67
Female,60.84305948,116.5047522,154.54,52.43,21.95
Female,64.56988921,137.1034012,164.01,61.70,22.94
Female,67.59063683,161.7838539,171.68,72.80,24.70
Female,66.44624164,135.6088586,168.77,61.02,21.42
Female,58.52187338,103.7644248,148.65,46.69,21.13
Female,63.76851864,139.8510595,161.97,62.93,23.99
Female,67.70062148,155.7266827,171.96,70.08,23.70
Female,61.87815686,101.5252357,157.17,45.69,18.49
Female,62.98589755,112.573791,159.98,50.66,19.79
Female,61.8599485,132.7761784,157.12,59.75,24.20
Female,59.47904374,107.8699729,151.08,48.54,21.27
Female,62.93981012,120.4661532,159.87,54.21,21.21
Female,64.82960496,151.6858215,164.67,68.26,25.17
Female,64.57928925,144.296026,164.03,64.93,24.13
Female,61.78936078,126.9981606,156.94,57.15,23.20
Female,65.24142932,128.721103,165.71,57.92,21.09
Female,64.36852479,138.9293853,163.50,62.52,23.39
Female,63.78824595,141.0458957,162.02,63.47,24.18
Female,64.90182898,150.7499569,164.85,67.84,24.96
Female,64.1156772,145.5098637,162.85,65.48,24.69
Female,64.32230325,153.0242718,163.38,68.86,25.80
Female,64.46595256,145.1336155,163.74,65.31,24.36
Female,67.09745607,155.5023416,170.43,69.98,24.09
Female,61.304754,104.8557618,155.71,47.19,19.46
Female,65.96637885,151.7152419,167.55,68.27,24.32
Female,65.94647155,161.6868075,167.50,72.76,25.93
Female,68.1940929,170.8415394,173.21,76.88,25.62
Female,61.90923753,128.598973,157.25,57.87,23.40
Female,64.97873068,135.2068733,165.05,60.84,22.34
Female,58.77712425,112.5619892,149.29,50.65,22.73
Female,61.58556096,126.1252627,156.43,56.76,23.19
Female,68.22266448,161.0415784,173.29,72.47,24.13
Female,66.22811342,139.6384257,168.22,62.84,22.21
Female,66.61880448,159.1479584,169.21,71.62,25.01
Female,63.86681491,142.5127294,162.22,64.13,24.37
Female,63.48668091,129.28983,161.26,58.18,22.37
Female,67.08776934,158.5552095,170.40,71.35,24.57
Female,66.69239018,162.7855098,169.40,73.25,25.53
Female,67.34809215,154.877197,171.06,69.69,23.82
Female,64.03153992,136.2966284,162.64,61.33,23.19
Female,63.06091479,122.1347397,160.17,54.96,21.42
Female,61.11105238,113.0996532,155.22,50.89,21.12
Female,62.17370764,136.2663411,157.92,61.32,24.59
Female,62.42142878,121.7943441,158.55,54.81,21.80
Female,64.19431228,135.971015,163.05,61.19,23.01
Female,63.95357368,145.5203583,162.44,65.48,24.82
Female,63.38180751,132.9742829,160.99,59.84,23.09
Female,62.90983968,139.469038,159.79,62.76,24.58
Female,70.54369293,180.9792502,179.18,81.44,25.37
Female,69.11143665,163.9034827,175.54,73.76,23.93
Female,64.12011177,142.7086679,162.87,64.22,24.21
Female,65.0312587,150.4681643,165.18,67.71,24.82
Female,65.2700969,145.7680906,165.79,65.60,23.87
Female,68.75957009,175.9034525,174.65,79.16,25.95
Female,64.8780388,149.8128816,164.79,67.42,24.83
Female,65.27859841,143.5310717,165.81,64.59,23.49
Female,61.53528697,129.6157494,156.30,58.33,23.88
Female,66.77660354,172.8582876,169.61,77.79,27.04
Female,61.65200182,126.4601356,156.60,56.91,23.21
Female,62.99322981,139.4084917,160.00,62.73,24.50
Female,57.59802972,98.18279291,146.30,44.18,20.64
Female,65.87978833,142.8552923,167.33,64.28,22.96
Female,61.97932391,137.0834278,157.43,61.69,24.89
Female,64.2473844,124.932498,163.19,56.22,21.11
Female,64.6340413,135.2727432,164.17,60.87,22.59
Female,57.44520357,89.42089489,145.91,40.24,18.90
Female,61.93375797,102.4715125,157.31,46.11,18.63
Female,60.3303629,114.4689091,153.24,51.51,21.94
Female,64.11973168,139.5872107,162.86,62.81,23.68
Female,67.52034335,158.209688,171.50,71.19,24.21
Female,66.71458512,162.9308173,169.46,73.32,25.53
Female,59.8648914,117.7294421,152.06,52.98,22.91
Female,60.72515322,122.5074625,154.24,55.13,23.17
Female,62.91438917,124.3169631,159.80,55.94,21.91
Female,68.80469353,173.2801018,174.76,77.98,25.53
Female,68.42316905,169.4673592,173.79,76.26,25.25
Female,59.78528868,118.3536351,151.85,53.26,23.10
Female,64.68464881,128.2508129,164.30,57.71,21.38
Female,62.96204011,136.7997773,159.92,61.56,24.07
Female,67.26182388,162.3055493,170.85,73.04,25.02
Female,72.08871233,192.5308633,183.11,86.64,25.84
Female,64.11082123,139.2455033,162.84,62.66,23.63
Female,64.50158387,135.6200263,163.83,61.03,22.74
Female,62.60793751,125.891896,159.02,56.65,22.40
Female,66.16182293,137.6571279,168.05,61.95,21.93
Female,63.12510019,148.7342037,160.34,66.93,26.03
Female,64.03527896,137.4246574,162.65,61.84,23.38
Female,63.82421399,129.2975201,162.11,58.18,22.14
Female,62.16306803,108.2506363,157.89,48.71,19.54
Female,64.71270575,141.3318034,164.37,63.60,23.54
Female,61.78941873,136.6462819,156.95,61.49,24.96
Female,62.3966112,146.8073086,158.49,66.06,26.30
Female,62.36507425,132.125296,158.41,59.46,23.69
Female,60.96103886,109.3627171,154.84,49.21,20.53
Female,63.49530291,141.0264055,161.28,63.46,24.40
Female,58.34348428,110.1522367,148.19,49.57,22.57
Female,61.14319144,112.9656396,155.30,50.83,21.08
Female,59.8360407,103.265961,151.98,46.47,20.12
Female,60.4376929,136.5921864,153.51,61.47,26.08
Female,66.3200806,152.6624415,168.45,68.70,24.21
Female,69.38164337,168.2456301,176.23,75.71,24.38
Female,66.42359482,153.0005586,168.72,68.85,24.19
Female,62.55431968,126.491105,158.89,56.92,22.55
Female,64.03757698,132.8161774,162.66,59.77,22.59
Female,68.57561448,163.2288497,174.18,73.45,24.21
Female,62.60225846,117.1309202,159.01,52.71,20.85
Female,66.06012438,146.6742157,167.79,66.00,23.44
Female,59.6170282,115.2477718,151.43,51.86,22.62
Female,62.89664678,131.575099,159.76,59.21,23.20
Female,63.18091265,135.5754041,160.48,61.01,23.69
Female,69.30500738,151.311014,176.03,68.09,21.97
Female,62.97295841,132.159009,159.95,59.47,23.25
Female,62.17938076,103.0974604,157.94,46.39,18.60
Female,62.05420397,124.8767902,157.62,56.19,22.62
Female,63.67601809,127.3269854,161.74,57.30,21.90
Female,63.97923307,134.3119791,162.51,60.44,22.89
Female,63.84487367,145.5794211,162.17,65.51,24.91
Female,67.41534835,150.4982509,171.23,67.72,23.10
Female,62.19333659,101.2320445,157.97,45.55,18.25
Female,60.15052242,111.3029357,152.78,50.09,21.46
Female,64.57993021,127.3722382,164.03,57.32,21.30
Female,64.60657711,144.4167262,164.10,64.99,24.13
Female,60.85754286,139.2460018,154.58,62.66,26.22
Female,66.43756005,153.0680013,168.75,68.88,24.19
Female,69.19043593,172.2359656,175.74,77.51,25.09
Female,62.08882609,130.9418811,157.71,58.92,23.69
Female,61.68302858,116.4235103,156.67,52.39,21.34
Female,64.6087149,138.9209914,164.11,62.51,23.21
Female,66.19389152,163.8111826,168.13,73.72,26.08
Female,66.15681488,128.2071781,168.04,57.69,20.43
Female,61.08414371,130.3774672,155.15,58.67,24.37
Female,63.79603237,146.4552986,162.04,65.90,25.10
Female,62.85172531,126.0339165,159.64,56.72,22.25
Female,63.89539303,126.9050043,162.29,57.11,21.68
Female,62.02606936,118.6142192,157.55,53.38,21.50
Female,63.10335815,131.7944631,160.28,59.31,23.09
Female,60.6583981,119.2093003,154.07,53.64,22.60
Female,55.6518916,85.62177644,141.36,38.53,19.28
Female,64.9739192,146.5761034,165.03,65.96,24.22
Female,61.59045428,125.517769,156.44,56.48,23.08
Female,60.606544,115.4373731,153.94,51.95,21.92
Female,61.52876786,127.6614555,156.28,57.45,23.52
Female,67.77965153,157.6651899,172.16,70.95,23.94
Female,66.97683159,157.6116833,170.12,70.93,24.51
Female,65.71447355,147.1978595,166.91,66.24,23.78
Female,63.52168778,136.7758053,161.35,61.55,23.64
Female,66.74729313,162.6057599,169.54,73.17,25.46
Female,65.06009534,149.7254932,165.25,67.38,24.67
Female,66.32414134,145.9111835,168.46,65.66,23.14
Female,64.41077476,131.5263733,163.60,59.19,22.11
Female,66.65161802,154.0111772,169.30,69.31,24.18
Female,62.78303967,131.9393355,159.47,59.37,23.35
Female,60.67897779,120.6185349,154.12,54.28,22.85
Female,62.89862539,128.5600751,159.76,57.85,22.67
Female,67.76090957,155.9739308,172.11,70.19,23.69
Female,65.95284076,166.7712201,167.52,75.05,26.74
Female,62.53532479,124.8339827,158.84,56.18,22.27
Female,63.90466774,146.6922904,162.32,66.01,25.05
Female,65.9919773,155.414139,167.62,69.94,24.89
Female,61.88281394,116.7110301,157.18,52.52,21.26
Female,60.77393898,114.4478048,154.37,51.50,21.61
Female,64.74142541,128.7912099,164.44,57.96,21.43
Female,66.1109809,140.9984582,167.92,63.45,22.50
Female,60.33337239,102.2568378,153.25,46.02,19.59
Female,67.73582292,159.1970128,172.05,71.64,24.20
Female,66.20735353,156.5370084,168.17,70.44,24.91
Female,67.40891756,170.2709477,171.22,76.62,26.14
Female,65.02907166,156.8227317,165.17,70.57,25.87
Female,61.90639389,134.7825165,157.24,60.65,24.53
Female,66.21297988,154.9597904,168.18,69.73,24.65
Female,66.30942388,139.8348257,168.43,62.93,22.18
Female,64.72986759,143.9329989,164.41,64.77,23.96
Female,64.29784096,138.5971968,163.32,62.37,23.38
Female,64.02472174,116.886773,162.62,52.60,19.89
Female,65.81612281,148.4754246,167.17,66.81,23.91
Female,64.63467616,133.3949828,164.17,60.03,22.27
Female,59.5569083,116.1919831,151.27,52.29,22.85
Female,70.81753789,184.8606238,179.88,83.19,25.71
Female,66.6464041,156.4249676,169.28,70.39,24.56
Female,62.85753737,122.8024047,159.66,55.26,21.68
Female,61.42620543,118.6604207,156.02,53.40,21.94
Female,70.95065909,193.2259267,180.21,86.95,26.77
Female,65.07020441,132.4037382,165.28,59.58,21.81
Female,63.27189295,142.9942398,160.71,64.35,24.91
Female,67.11980445,158.9306429,170.48,71.52,24.61
Female,62.57219547,137.3821007,158.93,61.82,24.47
Female,60.44096107,118.2244913,153.52,53.20,22.57
Female,61.20180919,102.1795628,155.45,45.98,19.03
Female,66.79942244,147.5847097,169.67,66.41,23.07
Female,64.13704457,145.307463,162.91,65.39,24.64
Female,66.8777106,153.7203843,169.87,69.17,23.97
Female,61.57409451,148.3969048,156.40,66.78,27.30
Female,69.46624981,169.1148624,176.44,76.10,24.44
Female,70.69714298,194.0488092,179.57,87.32,27.08
Female,62.34561799,121.5020082,158.36,54.68,21.80
Female,62.7190871,122.8745595,159.31,55.29,21.79
Female,64.32354378,138.9767334,163.38,62.54,23.43
Female,62.89051974,147.5259514,159.74,66.39,26.02
Female,64.60391582,135.6222199,164.09,61.03,22.67
Female,60.90701533,131.7367791,154.70,59.28,24.77
Female,62.45712438,124.4902976,158.64,56.02,22.26
Female,60.70959173,113.1722835,154.20,50.93,21.42
Female,66.83876219,153.3260683,169.77,69.00,23.94
Female,63.39035699,128.6176384,161.01,57.88,22.33
Female,65.8201014,139.4962686,167.18,62.77,22.46
Female,67.7137579,157.2208979,171.99,70.75,23.92
Female,61.59445094,117.3247873,156.45,52.80,21.57
Female,65.88920124,143.0175282,167.36,64.36,22.98
Female,62.88244447,119.9925755,159.72,54.00,21.17
Female,64.83768998,121.0946311,164.69,54.49,20.09
Female,68.61880427,163.6672087,174.29,73.65,24.24
Female,67.30335489,166.7116536,170.95,75.02,25.67
Female,58.37198641,92.03594584,148.26,41.42,18.84
Female,67.59958557,159.9693082,171.70,71.99,24.42
Female,68.17319743,178.826118,173.16,80.47,26.84
Female,66.79214738,142.8531182,169.65,64.28,22.33
Female,62.37037798,138.7254756,158.42,62.43,24.87
Female,63.41737423,122.1477136,161.08,54.97,21.18
Female,66.40063887,157.8270455,168.66,71.02,24.97
Female,60.84893452,119.5572456,154.56,53.80,22.52
Female,66.42354869,148.3203005,168.72,66.74,23.45
Female,60.58472101,116.0512465,153.89,52.22,22.05
Female,63.38828857,149.0893414,161.01,67.09,25.88
Female,65.3612908,144.02695,166.02,64.81,23.52
Female,66.34235008,147.335296,168.51,66.30,23.35
Female,62.58998196,123.6434447,158.98,55.64,22.01
Female,61.43011255,131.1819295,156.03,59.03,24.25
Female,65.08812137,146.7961027,165.32,66.06,24.17
Female,62.68627592,130.1204327,159.22,58.55,23.10
Female,65.67280001,129.1032196,166.81,58.10,20.88
Female,61.50842888,98.33154637,156.23,44.25,18.13
Female,63.92168348,146.3843242,162.36,65.87,24.99
Female,61.19749174,103.5979874,155.44,46.62,19.29
Female,64.72839015,147.5199074,164.41,66.38,24.56
Female,64.64983205,153.2639083,164.21,68.97,25.58
Female,60.86159962,110.3033882,154.59,49.64,20.77
Female,67.47291244,154.6213404,171.38,69.58,23.69
Female,62.20865376,127.5969484,158.01,57.42,23.00
Female,61.63330577,128.5487786,156.55,57.85,23.60
Female,63.18299018,147.9974155,160.48,66.60,25.86
Female,66.41931608,151.7176512,168.71,68.27,23.99
Female,62.10588417,132.8788118,157.75,59.80,24.03
Female,65.43536089,121.1726047,166.21,54.53,19.74
Female,63.42589937,124.512003,161.10,56.03,21.59
Female,62.19534892,110.0231947,157.98,49.51,19.84
Female,63.20958369,119.8800417,160.55,53.95,20.93
Female,61.83273504,128.2708578,157.06,57.72,23.40
Female,59.4374295,98.76038186,150.97,44.44,19.50
Female,61.09444442,124.9121022,155.18,56.21,23.34
Female,60.65521774,119.056287,154.06,53.58,22.57
Female,64.37918058,141.6577243,163.52,63.75,23.84
Female,65.65597058,150.8774743,166.77,67.89,24.41
Female,60.91108986,104.2765288,154.71,46.92,19.60
Female,63.07700252,141.0236472,160.22,63.46,24.72
Female,63.96385456,153.723444,162.47,69.18,26.21
